<pre>** 
			SELECT * FROM
            	(SELECT *  FROM `e107_repeater`
				   ) as tmp
				left join `e107_repeater_band` on tmp.repeater_band_fk=repeater_band_id
				left join `e107_repeater_channel` on tmp.repeater_channel_fk=repeater_channelID
				left join `e107_repeater_type` on tmp.repeater_type_fk=repeater_type_id
				left join `e107_repeater_region` on tmp.repeater_region_fk=repeater_region_id
				left join `e107_repeater_ctcss` on tmp.repeater_ctcss_fk=repeater_ctcss_id
				left join `e107_repeater_status` on tmp.repeater_status_fk=repeater_status_id
				 WHERE repeater_id > 0 
				 ORDER BY repeater_callsign
				 </pre><br />
#,Freq,Mode,Shift,Offset,"TX Freq",Enc/Dec,Tone,Code,Show,Name,Power,Scan,Clk,Step,Scan2,Scan3,Scan4,Scan5,Scan6,Description,"BANK 1","BANK 2","BANK 3","BANK 4","BANK 5","BANK 6","BANK 7","BANK 8","BANK 9",BANK10,BANK11,BANK12,BANK13,BANK14,BANK15,BANK16,BANK17,BANK18,BANK19,BANK20,BANK21,BANK22,BANK23,BANK24,PRFRQ,SMSQL,RXATT,ELL,Masked,Internet,DCSinv
372,"430.4375 ",FM,Minus,0,"439.4375 ",OFF,,023,,GB7GC,HIGH,,OFF,"12.5 K",,,,,,", GRIMSBY, , IO92WN, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
373,"145.0875 ",FM,Minus,0,"145.6875 ",OFF,,023,,GB7GD,HIGH,,OFF,"12.5 K",,,,,,", ABERDEEN, , IO87VD, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
374,"430.6875 ",FM,Minus,0,"439.6875 ",OFF,,023,,GB7GF,HIGH,,OFF,"12.5 K",,,,,,", GUILDFORD, , IO91RF, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
375,"430.7125 ",FM,Minus,0,"439.7125 ",OFF,,023,,GB7GL,HIGH,,OFF,"12.5 K",,,,,,", MITCHELDEAN, , IO81SU, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
376,"430.4125 ",FM,Minus,0,"439.4125 ",OFF,,023,,GB7GT,HIGH,,OFF,"12.5 K",,,,,,", LUDLOW, , IO82QJ, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
377,"430.4500 ",FM,Minus,0,"439.4500 ",OFF,,023,,GB7HD-B,HIGH,,OFF,"12.5 K",,,,,,", HUDDERSFIELD, , IO93DP, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
378,"430.6375 ",FM,Minus,0,"439.6375 ",OFF,,023,,GB7HM,HIGH,,OFF,"12.5 K",,,,,,", CAERGWRIE, , IO83LC, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
379,"430.4500 ",FM,Minus,0,"439.4500 ",OFF,,023,,GB7HR,HIGH,,OFF,"12.5 K",,,,,,", HEATHROW, , IO91SL, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
380,"430.4250 ",FM,Minus,0,"439.4250 ",OFF,,023,,GB7HS,HIGH,,OFF,"12.5 K",,,,,,", BATLEY, , IO93BR, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
381,"430.4875 ",FM,Minus,0,"439.4875 ",OFF,,023,,GB7HU,HIGH,,OFF,"12.5 K",,,,,,", SOUTH CAVE, , IO93RS, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
382,"430.5750 ",FM,Minus,0,"439.5750 ",OFF,,023,,GB7HX,HIGH,,OFF,"12.5 K",,,,,,", HUDDERSFIELD, , IO93BP, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
383,"1,270.6500 ",FM,Minus,0,"1,290.6500 ",OFF,,023,,GB7IC-A,HIGH,,OFF,"12.5 K",,,,,,", HERNE BAY, , JO01NI, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
384,"430.4500 ",FM,Minus,0,"439.4500 ",OFF,,023,,GB7IC-B,HIGH,,OFF,"12.5 K",,,,,,", HERNE BAY, , JO01NI, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
385,"145.0625 ",FM,Minus,0,"145.6625 ",OFF,,023,,GB7IC-C,HIGH,,OFF,"12.5 K",,,,,,", HERNE BAY, , JO01NI, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
386,"438.5750 ",FM,Minus,0,"430.9750 ",OFF,,023,,GB7ID,HIGH,,OFF,"12.5 K",,,,,,", REDHILL, , IO91WF, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
387,"430.5375 ",FM,Minus,0,"439.5375 ",OFF,,023,,GB7IK,HIGH,,OFF,"12.5 K",,,,,,", ROCHESTER, , JO01FJ, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
388,"430.6125 ",FM,Minus,0,"439.6125 ",OFF,,023,,GB7IQ,HIGH,,OFF,"12.5 K",,,,,,", STAFFORD, , IO82WS, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
389,"430.4625 ",FM,Minus,0,"439.4625 ",OFF,,023,,GB7JB,HIGH,,OFF,"12.5 K",,,,,,", MERE WILTSHIRE, , IO81VC, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
390,"430.6375 ",FM,Minus,0,"439.6375 ",OFF,,023,,GB7JF,HIGH,,OFF,"12.5 K",,,,,,", NORTHAMPTON, , IO92NE, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
391,"430.7125 ",FM,Minus,0,"439.7125 ",OFF,,023,,GB7JH-B,HIGH,,OFF,"12.5 K",,,,,,", SHOREHAM-BY-SEA, , IO90TT, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
392,"145.0500 ",FM,Minus,0,"145.6500 ",OFF,,023,,GB7JH-C,HIGH,,OFF,"12.5 K",,,,,,", SHOREHAM-BY-SEA, , IO90TT, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
393,"430.6125 ",FM,Minus,0,"439.6125 ",OFF,,023,,GB7KH,HIGH,,OFF,"12.5 K",,,,,,", KELVEDON HATCH, , JO01DQ, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
394,"430.6625 ",FM,Minus,0,"439.6625 ",OFF,,023,,GB7LE,HIGH,,OFF,"12.5 K",,,,,,", LEEDS, , IO93FU, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
395,"430.5375 ",FM,Minus,0,"439.5375 ",OFF,,023,,GB7LF,HIGH,,OFF,"12.5 K",,,,,,", LANCASTER, , IO84OA, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
396,"430.4000 ",FM,Minus,0,"439.4000 ",OFF,,023,,GB7LN,HIGH,,OFF,"12.5 K",,,,,,", LINCOLN, , IO93RF, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
397,"430.4000 ",FM,Minus,0,"439.4000 ",OFF,,023,,GB7LP,HIGH,,OFF,"12.5 K",,,,,,", LIVERPOOL, , IO83MK, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
398,"145.0000 ",FM,Minus,0,"145.6000 ",OFF,,023,,GB7MA,HIGH,,OFF,"12.5 K",,,,,,", BURY, , IO83UO, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
399,"430.7000 ",FM,Minus,0,"439.7000 ",OFF,,023,,GB7MB,HIGH,,OFF,"12.5 K",,,,,,", HEYSHAM, , IO84NA, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
400,"430.5375 ",FM,Minus,0,"439.5375 ",OFF,,023,,GB7MC,HIGH,,OFF,"12.5 K",,,,,,", ST AUSTELL, , IO70OJ, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
401,"430.6375 ",FM,Minus,0,"439.6375 ",OFF,,023,,GB7MH,HIGH,,OFF,"12.5 K",,,,,,", EAST GRINSTEAD, , IO91WC, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
402,"430.7375 ",FM,Minus,0,"439.7375 ",OFF,,023,,GB7MR,HIGH,,OFF,"12.5 K",,,,,,", MANCHESTER, , IO83XN, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
403,"430.6875 ",FM,Minus,0,"439.6875 ",OFF,,023,,GB7NB,HIGH,,OFF,"12.5 K",,,,,,", NORWICH, , JO02PN, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
404,"430.4500 ",FM,Minus,0,"439.4500 ",OFF,,023,,GB7NE,HIGH,,OFF,"12.5 K",,,,,,", ASHINGTON, , IO95FE, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
405,"145.1500 ",FM,Minus,0,"145.7500 ",OFF,,023,,GB7NI,HIGH,,OFF,"12.5 K",,,,,,", CARRICKFERGUS, , IO74BS, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
406,"430.4625 ",FM,Minus,0,"439.4625 ",OFF,,023,,GB7NL,HIGH,,OFF,"12.5 K",,,,,,", EXETER, , IO80FR, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
407,"430.4625 ",FM,Minus,0,"439.4625 ",OFF,,023,,GB7NM,HIGH,,OFF,"12.5 K",,,,,,", MANCHESTER, , IO83UN, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
408,"430.1625 ",FM,Minus,0,"439.1625 ",OFF,,023,,GB7NS,HIGH,,OFF,"12.5 K",,,,,,", CATERHAM, , IO91WG, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
409,"430.5375 ",FM,Minus,0,"439.5375 ",OFF,,023,,GB7NU,HIGH,,OFF,"12.5 K",,,,,,", SHERINGHAM, , JO02OW, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
410,"145.1125 ",FM,Minus,0,"145.7125 ",OFF,,023,,GB7OK,HIGH,,OFF,"12.5 K",,,,,,", BROMLEY, , JO01BJ, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
411,"145.0625 ",FM,Minus,0,"145.6625 ",OFF,,023,,GB7PB,HIGH,,OFF,"12.5 K",,,,,,", DURHAM, , IO94FT, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
412,"145.1375 ",FM,Minus,0,"145.7375 ",OFF,,023,,GB7PD-C,HIGH,,OFF,"12.5 K",,,,,,", PEMBROKE DOCK, , IO71MQ, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
413,"430.9125 ",FM,Minus,0,"439.9125 ",OFF,,023,,GB7PI,HIGH,,OFF,"12.5 K",,,,,,", ROYSTON, , IO92XA, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
414,"430.4250 ",FM,Minus,0,"439.4250 ",OFF,,023,,GB7PN,HIGH,,OFF,"12.5 K",,,,,,", PRESTATYN, , IO83HH, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
415,"430.4375 ",FM,Minus,0,"439.4375 ",OFF,,023,,GB7PP,HIGH,,OFF,"12.5 K",,,,,,", IPSWICH, , JO02OB, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
416,"430.7125 ",FM,Minus,0,"439.7125 ",OFF,,023,,GB7PT,HIGH,,OFF,"12.5 K",,,,,,", ROYSTON, , IO92XA, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
417,"145.0750 ",FM,Minus,0,"145.6750 ",OFF,,023,,GB7RB-C,HIGH,,OFF,"12.5 K",,,,,,", COWBRIDGE, , IO81GK, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
418,"145.0375 ",FM,Minus,0,"145.6375 ",OFF,,023,,GB7RN,HIGH,,OFF,"12.5 K",,,,,,", FAREHAM, , IO90JT, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
419,"430.6000 ",FM,Minus,0,"439.6000 ",OFF,,023,,GB7RR,HIGH,,OFF,"12.5 K",,,,,,", NOTTINGHAM, , IO93KA, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
420,"145.0000 ",FM,Minus,0,"145.6000 ",OFF,,023,,GB7RW,HIGH,,OFF,"12.5 K",,,,,,", WHITBY, , IO94SO, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
421,"438.5500 ",FM,Minus,0,"430.9500 ",OFF,,023,,GB7RY,HIGH,,OFF,"12.5 K",,,,,,", RYE, , JO00HW, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
422,"145.0000 ",FM,Minus,0,"145.6000 ",OFF,,023,,GB7SB,HIGH,,OFF,"12.5 K",,,,,,", BRIGHTON, , IO90WT, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
423,"430.4750 ",FM,Minus,0,"439.4750 ",OFF,,023,,GB7SC,HIGH,,OFF,"12.5 K",,,,,,", BOGNOR REGIS, , IO90QT, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
424,"430.4125 ",FM,Minus,0,"439.4125 ",OFF,,023,,GB7SD,HIGH,,OFF,"12.5 K",,,,,,", WEYMOUTH, , IO80SQ, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
425,"430.4750 ",FM,Minus,0,"439.4750 ",OFF,,023,,GB7SE,HIGH,,OFF,"12.5 K",,,,,,", SOUTH OCKENDON, , JO01DM, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
426,"145.1375 ",FM,Minus,0,"145.7375 ",OFF,,023,,GB7SF,HIGH,,OFF,"12.5 K",,,,,,", SHEFFIELD, , IO93GK, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
427,"438.5625 ",FM,Minus,0,"430.9625 ",OFF,71.9,023,,GB7SH,HIGH,,OFF,"12.5 K",,,,,,", SHEFFIELD, , IO93GK, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
428,"438.4750 ",FM,Minus,0,"430.8750 ",OFF,103.5,023,,GB7SJ,HIGH,,OFF,"12.5 K",,,,,,", NORTHWICH, , IO83RF, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
429,"430.6750 ",FM,Minus,0,"439.6750 ",OFF,,023,,GB7SN,HIGH,,OFF,"12.5 K",,,,,,", SHEFFIELD, , IO93GH, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
430,"430.5750 ",FM,Minus,0,"439.5750 ",OFF,,023,,GB7SO,HIGH,,OFF,"12.5 K",,,,,,", SOLIHULL, , IO92BJ, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
431,"430.6375 ",FM,Minus,0,"439.6375 ",OFF,,023,,GB7SR,HIGH,,OFF,"12.5 K",,,,,,", SHEFFIELD, , IO93GK, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
432,"430.7375 ",FM,Minus,0,"439.7375 ",OFF,,023,,GB7SS,HIGH,,OFF,"12.5 K",,,,,,", HOCKLEY, , JO01HO, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
433,"430.1625 ",FM,Minus,0,"439.1625 ",OFF,,023,,GB7TD,HIGH,,OFF,"12.5 K",,,,,,", HUDDERSFIELD, , IO93EP, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
434,"145.1750 ",FM,Minus,0,"145.7750 ",OFF,,023,,GB7TE,HIGH,,OFF,"12.5 K",,,,,,", CLACTON ON SEA, , JO01OT, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
435,"430.6875 ",FM,Minus,0,"439.6875 ",OFF,,023,,GB7TP,HIGH,,OFF,"12.5 K",,,,,,", KEIGHLEY, , IO93BV, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
436,"438.4875 ",FM,Minus,0,"430.8875 ",OFF,94.8,023,,GB7TQ,HIGH,,OFF,"12.5 K",,,,,,", TORQUAY, , IO80FM, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
437,"430.4750 ",FM,Minus,0,"439.4750 ",OFF,,023,,GB7TV,HIGH,,OFF,"12.5 K",,,,,,", NEW MARSKE, , IO94LN, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
438,"430.7000 ",FM,Minus,0,"439.7000 ",OFF,,023,,GB7VO,HIGH,,OFF,"12.5 K",,,,,,", LEOMINSTER, , IO82PE, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
439,"430.4875 ",FM,Minus,0,"439.4875 ",OFF,,023,,GB7WB,HIGH,,OFF,"12.5 K",,,,,,", WESTON-S-MARE, , IO81MH, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
440,"430.4875 ",FM,Minus,0,"439.4875 ",OFF,,023,,GB7WC,HIGH,,OFF,"12.5 K",,,,,,", WARRINGTON, , IO83QI, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
441,"430.4875 ",FM,Minus,0,"439.4875 ",OFF,,023,,GB7WF,HIGH,,OFF,"12.5 K",,,,,,", BEWDLEY, , IO82UJ, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
442,"430.4125 ",FM,Minus,0,"439.4125 ",OFF,,023,,GB7WI,HIGH,,OFF,"12.5 K",,,,,,", WINTERTON, , IO93QP, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
443,"430.4625 ",FM,Minus,0,"439.4625 ",OFF,,023,,GB7WL,HIGH,,OFF,"12.5 K",,,,,,", AMERSHAM, , IO91QP, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
444,"430.9125 ",FM,Minus,0,"439.9125 ",OFF,,023,,GB7WP,HIGH,,OFF,"12.5 K",,,,,,", BIRKENHEAD, , IO83KJ, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
445,"430.6000 ",FM,Minus,0,"439.6000 ",OFF,,023,,GB7WT,HIGH,,OFF,"12.5 K",,,,,,", OMAGH  N.I, , IO64HQ, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
446,"1,291.3000 ",FM,Minus,0,"1,297.3000 ",OFF,,023,,GB7YD-A,HIGH,,OFF,"12.5 K",,,,,,", BARNSLEY, , IO93HO, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
447,"430.5125 ",FM,Minus,0,"439.5125 ",OFF,,023,,GB7YD-B,HIGH,,OFF,"12.5 K",,,,,,", BARNSLEY, , IO93HO, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
448,"145.0750 ",FM,Minus,0,"145.6750 ",OFF,,023,,GB7YD-C,HIGH,,OFF,"12.5 K",,,,,,", BARNSLEY, , IO93HO, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
449,"430.4875 ",FM,Minus,0,"439.4875 ",OFF,,023,,GB7ZP,HIGH,,OFF,"12.5 K",,,,,,", DANBURY, , JO01HR, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
450,"0.0000 ",FM,Minus,0,"0.0000 ",OFF,,023,,repeater,HIGH,,OFF,"12.5 K",,,,,,", where, , locator, ",,,,,,,,,,,,,,,,,,,,,,,,,"1600 HZ",OFF,OFF,OFF,NO,OFF,RN-TN
